"Key for ""Category"""			
eup	Euploid segment		
lym	Lymphocyte V(D)J recombination		
put	Putative CNV		
			
Sample	Size (bins)	IntDist	Category
dev353	2	0.023464673	put
dev353	3	0.041857875	put
dev353	6	0.267296536	put
dev353	3	0.022512804	put
dev353	13	0.199165356	put
dev353	3	0.084188259	put
dev353	7	0.119238899	put
dev353	2	0.115943911	put
dev353	3	0.1842318	put
dev353	4	0.025611293	put
dev353	11	0.310154222	put
dev353	4	0.056648101	put
dev353	10	0.227416187	put
dev353	5	0.059724155	put
dev353	2	0.196526017	put
dev353	14	0.478808225	put
dev353	2	0.124915032	put
dev353	8	0.449360602	put
dev353	7	0.244301358	put
dev353	22	0.120630377	put
dev353	4	0.288028079	put
dev353	21	0.46218969	put
dev353	22	0.437215753	put
dev353	14	0.441974314	put
dev353	6	0.268348192	put
dev353	5	0.044190473	put
dev353	64	0.458475416	put
dev353	3	0.263870902	put
dev353	10	0.391090916	put
dev353	1	0.194076276	put
dev353	5	0.243490824	put
dev353	2	0.456682872	put
dev353	31	0.3920768	put
dev353	7	0.117295068	put
dev353	1	0.025150079	put
dev354	1	0.314738459	put
dev354	29	0.426963725	put
dev354	9	0.112407618	put
dev354	21	0.497275378	put
dev354	2	0.10289373	put
dev354	7	0.265032177	put
dev354	2	0.056964364	put
dev354	1	0.191232488	put
dev354	4	0.114230887	put
dev354	9	0.424970968	put
dev354	2	0.216106044	put
dev354	5	0.291723909	put
dev354	2	0.145177565	put
dev354	2	0.067170389	put
dev355	3	0.030819632	put
dev355	7	0.002433571	put
dev355	2	0.482108538	put
dev355	2	0.097971447	put
dev355	2	0.31489881	put
dev355	3	0.306933552	put
dev355	3	0.106950642	put
dev355	22	0.439907725	put
dev355	2	0.452179884	put
dev356	9	0.010807139	put
dev356	11	0.11888452	put
dev356	3	0.075840709	put
dev356	4	0.238268562	put
dev356	4	0.111020732	put
dev356	2	0.15028577	put
dev356	15	0.008089699	put
dev356	9	0.01243854	put
dev356	3	0.062097754	put
dev356	4	0.091306394	put
dev356	4	0.010585186	put
dev356	3	0.035518524	put
dev356	3	0.171571519	put
dev356	4	0.420082222	put
dev356	6	0.033802513	put
dev356	8	0.006254118	put
dev356	4	0.011245557	put
dev356	8	0.199955235	put
dev356	10	0.054239467	put
dev356	4	0.198763786	put
dev356	4	0.043566844	put
dev356	8	0.139642369	put
dev356	3	0.208286812	put
dev356	2	0.100956673	put
dev356	13	0.100773416	put
dev356	4	0.12349049	put
dev356	5	0.181998483	put
dev356	8	0.11473129	put
dev356	13	0.077537943	put
dev356	2	0.323881112	put
dev356	10	0.062207029	put
dev356	8	0.006688601	put
dev356	3	0.011099859	put
dev356	44	0.120105071	put
dev356	4	0.235098035	put
dev356	1	0.045295096	put
dev356	2	0.02754736	put
dev356	10	0.084337787	put
dev356	6	0.01501636	put
dev356	3	0.077624001	put
dev356	2	0.33888652	put
dev356	15	0.108722258	put
dev356	6	0.029587984	put
dev356	7	0.175642538	put
dev356	4	0.072466674	put
dev356	12	0.126926161	put
dev356	12	0.00309762	put
dev356	11	0.023826171	put
dev356	6	0.22296648	put
dev356	4	0.052414212	put
dev356	4	0.051146082	put
dev356	14	0.303443634	put
dev356	22	0.229036053	put
dev356	10	0.23861056	put
dev356	8	0.029425029	put
dev356	2	0.118680407	put
dev356	10	0.0139049	put
dev356	4	0.055158676	put
dev356	9	0.039672994	put
dev356	2	0.051246671	put
dev356	13	0.035059506	put
dev356	5	0.034209734	put
dev356	4	0.026045835	put
dev357	2	0.263594985	put
dev357	3	0.358761632	put
dev357	4	0.044433977	put
dev357	4	0.002037423	put
dev357	5	0.419774194	put
dev357	11	0.258174271	put
dev357	10	0.038800966	put
dev357	1	0.406986533	put
dev357	2	0.041530423	put
dev357	2	0.134245039	put
dev357	4	0.268333069	put
dev357	5	0.000574841	put
dev357	1	0.323787779	put
dev357	23	0.388870943	put
dev357	5	0.066600162	put
dev357	2	0.062057347	put
dev357	3	0.17436951	put
dev357	10	0.338114812	put
dev357	10	0.457835512	put
dev357	5	0.104474983	put
dev357	2	0.218751011	put
dev357	6	0.058720356	put
dev357	2	0.094101102	put
dev357	1	0.044547873	put
dev358	1	0.026916334	put
dev358	6	0.098241152	put
dev358	7	0.035418415	put
dev358	15	0.048625103	put
dev358	3	0.320890687	put
dev358	20	0.19217761	put
dev358	1	0.029741276	put
dev358	1	0.136166294	put
dev358	4	0.155490657	put
dev358	19	0.121960674	put
dev358	14	0.034122586	put
dev358	3	0.179448433	put
dev358	6	0.214359482	put
dev358	4	0.186894865	put
dev358	14	0.01451363	put
dev358	2	0.232243134	put
dev358	9	0.070863541	put
dev358	4	0.29669557	put
dev358	11	0.258797035	put
dev358	6	0.01274397	put
dev358	19	0.125578488	put
dev358	5	0.279467942	put
dev358	10	0.198852525	put
dev358	18	0.116298281	put
dev358	43	0.057966592	put
dev358	10	0.242818299	put
dev358	6	0.109975985	put
dev358	14	0.001587507	put
dev358	5	0.238361556	put
dev358	5	0.244964847	put
dev358	7	0.051501721	put
dev358	6	0.239253863	put
dev358	76	0.372126628	put
dev358	2	0.097849852	put
dev358	5	0.080871163	put
dev358	2	0.277499439	put
dev358	7	0.324145349	put
dev358	9	0.017560522	put
dev358	10	0.083526616	put
dev358	2	0.459137294	put
dev358	8	0.002324551	put
dev358	2	0.38893525	put
dev358	7	0.024393852	put
dev358	2	0.062951665	put
dev358	6	0.150654723	put
dev358	6	0.05803087	put
dev358	8	0.124583425	put
dev358	3	0.064886809	put
dev358	4	0.206133124	put
dev358	7	0.105657846	put
dev358	2	0.290394667	put
dev358	18	0.084489452	put
dev358	6	0.088202672	put
dev358	5	0.346294916	put
dev358	4	0.356238925	put
dev358	6	0.221870918	put
dev358	21	0.412307246	put
dev358	11	0.251952644	put
dev358	1	0.438513175	put
dev358	8	0.291709401	put
dev358	19	0.067343701	put
dev358	10	0.053805609	put
dev358	10	0.07437926	put
dev358	5	0.091813055	put
dev358	54	0.448967729	put
dev358	31	0.043691048	put
dev358	35	0.214850004	put
dev358	12	0.176172449	put
dev358	5	0.201943583	put
dev358	7	0.1965923	put
dev358	17	0.139614343	put
dev358	3	0.102060735	put
dev358	8	0.211558033	put
dev358	19	0.05478794	put
dev358	2	0.03413852	put
dev358	5	0.060655032	put
dev358	27	0.473764592	put
dev358	18	0.250995499	put
dev358	3	0.487670644	put
dev358	8	0.036266559	put
dev358	3	0.491748252	put
dev358	9	0.120627533	put
dev358	15	0.105971165	put
dev358	9	0.061251891	put
dev358	4	0.160307898	put
dev358	7	0.138977756	put
dev358	9	0.176069749	put
dev358	10	0.130327493	put
dev358	3	0.31029596	put
dev358	4	0.062105943	put
dev358	5	0.180966448	put
dev358	4	0.172682996	put
dev358	11	0.084263229	put
dev358	10	0.013334546	put
dev358	3	0.052557307	put
dev358	14	0.120231266	put
dev358	10	0.092510744	put
dev358	19	0.17891992	put
dev358	6	0.120603606	put
dev358	5	0.01028916	put
dev358	12	0.070976125	put
dev358	16	0.280780664	put
dev358	7	0.339229527	put
dev358	4	0.049705918	put
dev358	5	0.049302728	put
dev358	11	0.043270034	put
dev358	3	0.036198101	put
dev358	5	0.037367651	put
dev358	6	0.053938765	put
dev358	6	0.135706869	put
dev359	9	0.040980832	put
dev359	6	0.35393902	put
dev359	17	0.47838098	put
dev359	3	0.036515546	put
dev359	2	0.284479967	put
dev359	2	0.176749208	put
dev359	5	0.137824725	put
dev359	1	0.097580662	put
dev359	3	0.067202987	put
dev359	3	0.007594962	put
dev359	2	0.148751705	put
dev359	3	0.064387881	put
dev359	3	0.115410334	put
dev359	14	0.482353772	put
dev359	12	0.49541802	put
dev360	2	0.064045804	put
dev360	7	0.092848458	put
dev360	4	0.046277205	put
dev360	8	0.175020341	put
dev360	3	0.1056605	put
dev360	9	0.110740996	put
dev360	3	0.009850949	put
dev360	3	0.047168546	put
dev360	2	0.398513832	put
dev360	6	0.322866723	put
dev361	3	0.123237712	put
dev361	3	0.090097389	put
dev361	4	0.047142929	put
dev361	3	0.303046603	put
dev361	10	0.082589391	put
dev361	5	0.193891708	put
dev361	4	0.385858983	put
dev361	2	0.324585826	put
dev361	2	0.054821195	put
dev361	2	0.087283416	put
dev361	1	0.346451456	put
dev361	3	0.122289794	put
dev361	3	0.064269074	put
dev361	2	0.426654796	put
dev361	2	0.096267568	put
dev361	4	0.118691604	put
dev361	2	0.445126722	put
dev361	7	0.052400469	put
dev363	1	0.255809707	put
dev363	1	0.309699087	put
dev363	2	0.261157072	put
dev363	11	0.058890185	put
dev363	11	0.054800031	put
dev363	3	0.39683262	put
dev363	5	0.414290717	put
dev363	2	0.405452994	put
dev363	4	0.03713357	put
dev363	2	0.321482128	put
dev363	10	0.116222403	put
dev363	4	0.049982218	put
dev363	2	0.358117686	put
dev363	5	0.175731626	put
dev363	7	0.134013871	put
dev363	3	0.195710772	put
dev442	1	0.191873881	put
dev442	2	0.433453558	put
dev442	3	0.475745846	put
dev442	2	0.122317667	put
dev442	3	0.172935896	put
dev442	3	0.221719694	put
dev442	2	0.181120041	put
dev442	3	0.062077559	put
dev442	1	0.247706516	put
dev442	1	0.187601308	put
dev442	1	0.351907717	put
dev442	3	0.069366458	put
dev442	4	0.263126897	put
dev442	4	0.341508473	put
dev442	17	0.060849895	put
dev442	2	0.369586222	put
dev442	1	0.036887599	put
dev443	60	0.475737359	put
dev443	24	0.374991207	put
dev443	2	0.198801736	put
dev443	1	0.477593723	put
dev443	13	0.424213973	put
dev443	38	0.476191102	put
dev444	1	0.359915019	put
dev444	7	0.251981956	put
dev444	2	0.189176185	put
dev444	27	0.358958553	put
dev444	5	0.401807784	put
dev444	16	0.324055295	put
dev444	2	0.113241048	put
dev444	20	0.309259869	put
dev444	2	0.110063506	put
dev444	2	0.029719289	put
dev444	7	0.281532581	put
dev444	1	0.30269577	put
dev444	1	0.208415199	put
dev444	32	0.317356435	put
dev444	3	0.481272965	put
dev444	3	0.147311749	put
dev445	2	0.283960772	put
dev445	11	0.49592244	put
dev445	3	0.090121298	put
dev445	5	0.311124679	put
dev445	2	0.374546752	put
dev445	37	0.4929378	put
dev446	2	0.256484487	put
dev446	11	0.374933335	put
dev446	2	0.323553358	put
dev446	1	0.185389187	put
dev446	1	0.223435512	put
dev446	2	0.238097652	put
dev447	11	0.332105122	put
dev447	1	0.477051899	put
dev447	15	0.227823023	put
dev447	41	0.496100856	put
dev447	3	0.332620153	put
dev447	13	0.062955972	put
dev447	2	0.066766148	put
dev447	1	0.400378929	put
dev447	6	0.031809071	put
dev447	17	0.379898277	put
dev447	5	0.070689068	put
dev447	7	0.379634499	put
dev447	19	0.161192118	put
dev447	52	0.445404052	put
dev447	14	0.248350481	put
dev447	5	0.056882566	put
dev447	8	0.182503913	put
dev447	8	0.397664691	put
dev447	4	0.148124423	put
dev447	1	0.006270098	put
dev447	7	0.257619681	put
dev447	41	0.480751575	put
dev447	14	0.399473758	put
dev447	24	0.364868777	put
dev448	40	0.287072761	put
dev448	26	0.064969268	put
dev448	12	0.135324179	put
dev448	3	0.356099717	put
dev448	3	0.487072308	put
dev448	3	0.173525991	put
dev448	2	0.264414839	put
dev448	2	0.09585354	put
dev448	3	0.388191012	put
dev448	3	0.08970605	put
dev448	30	0.451625504	put
dev448	2	0.008351829	put
dev448	2	0.209424694	put
dev448	14	0.041658096	put
dev448	29	0.129993743	put
dev448	43	0.225890418	put
dev448	10	0.383199763	put
dev448	8	0.399544235	put
dev448	13	0.394443573	put
dev448	19	0.264907229	put
dev448	21	0.181460995	put
dev448	16	0.138908706	put
dev448	1	0.029859829	put
dev450	3	0.389942031	put
dev450	25	0.045223761	put
dev450	5	0.151650862	put
dev450	2	0.182069594	put
dev450	12	0.110388757	put
dev450	5	0.025013801	put
dev450	10	0.167038484	put
dev450	26	0.10579138	put
dev450	24	0.415885276	put
dev450	11	0.016794162	put
dev450	7	0.207409181	put
dev450	14	0.017358802	put
dev450	15	0.097071534	put
dev450	13	0.326587715	put
dev450	4	0.27293095	put
dev450	31	0.417079307	put
dev450	20	0.423386964	put
dev450	32	0.380406438	put
dev450	3	0.069882001	put
dev450	7	0.115481205	put
dev450	6	0.007956514	put
dev450	14	0.09713476	put
dev450	6	0.076489975	put
dev450	1	0.469110736	put
dev450	38	0.377560294	put
dev450	5	0.213971353	put
dev450	7	0.344090259	put
dev450	123	0.168825487	put
dev450	25	0.490860405	put
dev450	2	0.331831255	put
dev450	18	0.270086661	put
dev450	6	0.197101232	put
dev450	1	0.454722772	put
dev450	2	0.252846993	put
dev450	14	0.04981168	put
dev450	1	0.107776666	put
dev450	39	0.287068624	put
dev450	30	0.250951393	put
dev450	6	0.04902164	put
dev450	2	0.36960723	put
dev450	36	0.386274119	put
dev450	1	0.062875352	put
dev450	15	0.450530339	put
dev450	11	0.20426767	put
dev450	22	0.244550691	put
dev450	2	0.196875654	put
dev450	91	0.282649184	put
dev450	23	0.09788605	put
dev450	14	0.106732617	put
dev450	4	0.359009249	put
dev450	13	0.059315198	put
dev450	2	0.416276116	put
dev450	36	0.103779803	put
dev450	6	0.387158613	put
dev450	4	0.481279608	put
dev450	15	0.085782997	put
dev450	13	0.125312939	put
dev450	45	0.257489558	put
dev450	20	0.217970073	put
dev450	3	0.2300932	put
dev450	7	0.269163616	put
dev451	2	0.318107205	put
dev451	5	0.086415446	put
dev451	2	0.326706157	put
dev451	4	0.44320702	put
dev451	1	0.205500114	put
dev451	14	0.117177396	put
dev451	2	0.078058715	put
dev451	2	0.266666646	put
dev451	4	0.07994212	put
dev451	5	0.084458767	put
dev451	7	0.098549749	put
dev451	4	0.091824758	put
dev451	3	0.160523683	put
dev451	3	0.426349876	put
dev451	3	0.049627392	put
dev451	4	0.136743784	put
dev451	3	0.124633362	put
dev451	2	0.246843204	put
dev451	4	0.230610759	put
dev451	3	0.097822862	put
dev451	2	0.247225329	put
dev451	2	0.350744008	put
dev451	2	0.406815896	put
dev451	2	0.136721518	put
dev451	5	0.079358635	put
dev451	2	0.350795109	put
dev451	8	0.031220157	put
dev451	2	0.276216425	put
dev451	3	0.064584318	put
dev452	2	0.323355658	put
dev452	3	0.082655685	put
dev452	2	0.1701375	put
dev452	4	0.242369648	put
dev452	2	0.355411232	put
dev452	3	0.068889941	put
dev452	2	0.137200839	put
dev452	3	0.035199169	put
dev452	4	0.080832532	put
dev452	3	0.102190436	put
dev452	2	0.124289237	put
dev452	1	0.022991462	put
dev452	5	0.277367165	put
dev452	4	0.238088506	put
dev452	1	0.047952747	put
dev454	1	0.285460552	put
dev454	11	0.203195354	put
dev454	7	0.123149537	put
dev454	1	0.499319657	put
dev454	3	0.013084777	put
dev454	2	0.201791261	put
dev454	3	0.133524177	put
dev454	3	0.013850996	put
dev455	1	0.225178625	put
dev455	5	0.240437258	put
dev455	1	0.009370898	put
dev456	14	0.159111934	put
dev456	29	0.414590881	put
dev456	5	0.024855261	put
dev456	2	0.389880869	put
dev456	9	0.149397963	put
dev456	2	0.261342767	put
dev456	25	0.206838075	put
dev456	7	0.042668331	put
dev456	1	0.241531662	put
dev456	1	0.085807266	put
dev456	5	0.102017874	put
dev456	6	0.103760459	put
dev456	83	0.371130512	put
dev456	2	0.312981981	put
dev456	9	0.06388638	put
dev456	2	0.123346819	put
dev456	4	0.237258409	put
dev456	6	0.141865497	put
dev456	1	0.284601556	put
dev456	2	0.324373159	put
dev456	11	0.02074724	put
dev456	3	0.343555719	put
dev456	15	0.028644798	put
dev456	1	0.26891793	put
dev456	2	0.26024177	put
dev456	11	0.128503786	put
dev456	12	0.095770248	put
dev456	3	0.434409212	put
dev456	4	0.449368356	put
dev456	14	0.29668819	put
dev456	2	0.051563849	put
dev456	2	0.048147792	put
dev456	10	0.298982825	put
dev456	3	0.072352869	put
dev456	2	0.050494053	put
dev456	1	0.032655132	put
